q4_0_o512_n1	7.31
q4_0_o512_n2	7.52
q4_0_o512_n3	8.41
q4_0_o512_n4	9.26
q4_0_o512_n5	10.09
q4_0_o512_n6	11.31
q4_0_o512_n7	28.31
q4_0_o512_n8	28.45
q4_0_o1024_n1	9.01
q4_0_o1024_n2	9.81
q4_0_o1024_n3	11.90
q4_0_o1024_n4	13.10
q4_0_o1024_n5	14.77
q4_0_o1024_n6	16.79
q4_0_o1024_n7	31.02
q4_0_o1024_n8	30.91
q4_0_o2048_n1	13.02
q4_0_o2048_n2	14.95
q4_0_o2048_n3	20.33
q4_0_o2048_n4	21.00
q4_0_o2048_n5	24.45
q4_0_o2048_n6	28.21
q4_0_o2048_n7	44.86
q4_0_o2048_n8	49.90
q4_0_o4096_n1	21.18
q4_0_o4096_n2	24.66
q4_0_o4096_n3	30.52
q4_0_o4096_n4	40.91
q4_0_o4096_n5	43.94
q4_0_o4096_n6	50.93
q4_0_o4096_n7	64.46
q4_0_o4096_n8	64.35
q4_0_o8192_n1	39.11
q4_0_o8192_n2	44.66
q4_0_o8192_n3	57.36
q4_0_o8192_n4	67.50
q4_0_o8192_n5	87.38
q4_0_o8192_n6	94.89
q4_0_o8192_n7	124.56
q4_0_o8192_n8	124.96
q4_0_o17408_n1	238.52
q4_0_o17408_n2	232.54
q4_0_o17408_n3	234.23
q4_0_o17408_n4	239.93
q4_0_o17408_n5	252.66
q4_0_o17408_n6	256.11
q4_0_o17408_n7	256.17
q4_0_o17408_n8	259.98
q8_0_o512_n1	9.74
q8_0_o512_n2	10.02
q8_0_o512_n3	10.60
q8_0_o512_n4	11.15
q8_0_o512_n5	28.15
q8_0_o512_n6	28.57
q8_0_o512_n7	28.54
q8_0_o512_n8	28.44
q8_0_o1024_n1	11.43
q8_0_o1024_n2	11.65
q8_0_o1024_n3	12.88
q8_0_o1024_n4	14.72
q8_0_o1024_n5	28.76
q8_0_o1024_n6	29.05
q8_0_o1024_n7	29.15
q8_0_o1024_n8	31.00
q8_0_o2048_n1	18.27
q8_0_o2048_n2	19.67
q8_0_o2048_n3	21.04
q8_0_o2048_n4	26.78
q8_0_o2048_n5	37.85
q8_0_o2048_n6	37.75
q8_0_o2048_n7	37.86
q8_0_o2048_n8	37.89
q8_0_o4096_n1	38.94
q8_0_o4096_n2	37.60
q8_0_o4096_n3	42.47
q8_0_o4096_n4	46.93
q8_0_o4096_n5	57.44
q8_0_o4096_n6	61.44
q8_0_o4096_n7	58.18
q8_0_o4096_n8	59.51
q8_0_o8192_n1	212.76
q8_0_o8192_n2	221.29
q8_0_o8192_n3	213.67
q8_0_o8192_n4	214.96
q8_0_o8192_n5	224.80
q8_0_o8192_n6	220.43
q8_0_o8192_n7	230.05
q8_0_o8192_n8	222.04
q8_0_o17408_n1	437.77
q8_0_o17408_n2	438.93
q8_0_o17408_n3	446.66
q8_0_o17408_n4	443.43
q8_0_o17408_n5	473.31
q8_0_o17408_n6	469.51
q8_0_o17408_n7	473.14
q8_0_o17408_n8	470.32
q2_K_o512_n1	8.65
q2_K_o512_n2	10.48
q2_K_o512_n3	12.38
q2_K_o512_n4	14.49
q2_K_o512_n5	86.14
q2_K_o512_n6	85.70
q2_K_o512_n7	86.36
q2_K_o512_n8	86.09
q2_K_o1024_n1	11.00
q2_K_o1024_n2	14.65
q2_K_o1024_n3	19.08
q2_K_o1024_n4	24.54
q2_K_o1024_n5	87.16
q2_K_o1024_n6	89.78
q2_K_o1024_n7	89.39
q2_K_o1024_n8	91.04
q2_K_o2048_n1	17.66
q2_K_o2048_n2	26.14
q2_K_o2048_n3	34.90
q2_K_o2048_n4	47.16
q2_K_o2048_n5	110.31
q2_K_o2048_n6	110.76
q2_K_o2048_n7	115.73
q2_K_o2048_n8	110.85
q2_K_o4096_n1	28.84
q2_K_o4096_n2	48.95
q2_K_o4096_n3	62.11
q2_K_o4096_n4	81.33
q2_K_o4096_n5	150.29
q2_K_o4096_n6	150.58
q2_K_o4096_n7	150.42
q2_K_o4096_n8	150.67
q2_K_o8192_n1	53.81
q2_K_o8192_n2	85.67
q2_K_o8192_n3	119.63
q2_K_o8192_n4	149.62
q2_K_o8192_n5	278.30
q2_K_o8192_n6	271.74
q2_K_o8192_n7	271.57
q2_K_o8192_n8	271.86
q2_K_o17408_n1	106.22
q2_K_o17408_n2	166.34
q2_K_o17408_n3	234.56
q2_K_o17408_n4	303.50
q2_K_o17408_n5	554.65
q2_K_o17408_n6	554.90
q2_K_o17408_n7	556.13
q2_K_o17408_n8	553.88
q3_K_o512_n1	10.77
q3_K_o512_n2	11.59
q3_K_o512_n3	13.23
q3_K_o512_n4	85.89
q3_K_o512_n5	85.51
q3_K_o512_n6	85.83
q3_K_o512_n7	84.30
q3_K_o512_n8	85.11
q3_K_o1024_n1	15.82
q3_K_o1024_n2	18.19
q3_K_o1024_n3	21.71
q3_K_o1024_n4	83.62
q3_K_o1024_n5	83.38
q3_K_o1024_n6	83.00
q3_K_o1024_n7	83.16
q3_K_o1024_n8	83.03
q3_K_o2048_n1	27.53
q3_K_o2048_n2	32.05
q3_K_o2048_n3	39.90
q3_K_o2048_n4	113.85
q3_K_o2048_n5	105.98
q3_K_o2048_n6	105.54
q3_K_o2048_n7	105.67
q3_K_o2048_n8	105.64
q3_K_o4096_n1	47.66
q3_K_o4096_n2	56.03
q3_K_o4096_n3	69.81
q3_K_o4096_n4	150.01
q3_K_o4096_n5	150.14
q3_K_o4096_n6	149.96
q3_K_o4096_n7	149.96
q3_K_o4096_n8	149.86
q3_K_o8192_n1	92.51
q3_K_o8192_n2	109.08
q3_K_o8192_n3	135.33
q3_K_o8192_n4	283.07
q3_K_o8192_n5	299.32
q3_K_o8192_n6	283.70
q3_K_o8192_n7	283.56
q3_K_o8192_n8	284.35
q3_K_o17408_n1	209.77
q3_K_o17408_n2	229.84
q3_K_o17408_n3	284.21
q3_K_o17408_n4	597.32
q3_K_o17408_n5	597.80
q3_K_o17408_n6	599.64
q3_K_o17408_n7	600.03
q3_K_o17408_n8	600.19
q4_K_o512_n1	8.46
q4_K_o512_n2	10.02
