q4_0_o512_n1	7.30
q4_0_o512_n2	7.51
q4_0_o512_n3	8.36
q4_0_o512_n4	9.27
q4_0_o512_n5	10.10
q4_0_o512_n6	11.36
q4_0_o512_n7	28.29
q4_0_o512_n8	28.55
q4_0_o1024_n1	9.02
q4_0_o1024_n2	9.88
q4_0_o1024_n3	11.91
q4_0_o1024_n4	12.93
q4_0_o1024_n5	14.62
q4_0_o1024_n6	16.46
q4_0_o1024_n7	30.82
q4_0_o1024_n8	30.99
q4_0_o2048_n1	13.00
q4_0_o2048_n2	14.77
q4_0_o2048_n3	19.95
q4_0_o2048_n4	20.61
q4_0_o2048_n5	23.98
q4_0_o2048_n6	28.53
q4_0_o2048_n7	44.88
q4_0_o2048_n8	50.02
q4_0_o4096_n1	21.01
q4_0_o4096_n2	24.36
q4_0_o4096_n3	30.30
q4_0_o4096_n4	37.17
q4_0_o4096_n5	43.31
q4_0_o4096_n6	50.76
q4_0_o4096_n7	64.05
q4_0_o4096_n8	64.09
q4_0_o8192_n1	37.99
q4_0_o8192_n2	44.09
q4_0_o8192_n3	57.05
q4_0_o8192_n4	67.74
q4_0_o8192_n5	90.04
q4_0_o8192_n6	96.83
q4_0_o8192_n7	120.79
q4_0_o8192_n8	121.97
q4_0_o17408_n1	231.13
q4_0_o17408_n2	232.19
q4_0_o17408_n3	234.71
q4_0_o17408_n4	239.60
q4_0_o17408_n5	245.33
q4_0_o17408_n6	254.37
q4_0_o17408_n7	262.04
q4_0_o17408_n8	266.09
q8_0_o512_n1	9.70
q8_0_o512_n2	10.19
q8_0_o512_n3	10.66
q8_0_o512_n4	11.17
q8_0_o512_n5	28.42
q8_0_o512_n6	28.29
q8_0_o512_n7	28.58
q8_0_o512_n8	28.40
q8_0_o1024_n1	11.45
q8_0_o1024_n2	11.81
q8_0_o1024_n3	13.01
q8_0_o1024_n4	14.39
q8_0_o1024_n5	28.59
q8_0_o1024_n6	28.91
q8_0_o1024_n7	29.27
q8_0_o1024_n8	32.20
q8_0_o2048_n1	18.21
q8_0_o2048_n2	19.39
q8_0_o2048_n3	20.78
q8_0_o2048_n4	23.88
q8_0_o2048_n5	41.57
q8_0_o2048_n6	38.03
q8_0_o2048_n7	37.81
q8_0_o2048_n8	37.83
q8_0_o4096_n1	33.51
q8_0_o4096_n2	34.67
q8_0_o4096_n3	38.14
q8_0_o4096_n4	43.63
q8_0_o4096_n5	57.51
q8_0_o4096_n6	61.02
q8_0_o4096_n7	57.64
q8_0_o4096_n8	57.46
q8_0_o8192_n1	211.42
q8_0_o8192_n2	215.98
q8_0_o8192_n3	213.26
q8_0_o8192_n4	219.34
q8_0_o8192_n5	216.79
q8_0_o8192_n6	217.77
q8_0_o8192_n7	222.65
q8_0_o8192_n8	218.67
q8_0_o17408_n1	437.89
q8_0_o17408_n2	438.85
q8_0_o17408_n3	448.50
q8_0_o17408_n4	443.43
q8_0_o17408_n5	470.04
q8_0_o17408_n6	474.33
q8_0_o17408_n7	470.11
q8_0_o17408_n8	478.08
q2_K_o512_n1	8.51
q2_K_o512_n2	10.43
q2_K_o512_n3	12.37
q2_K_o512_n4	14.47
q2_K_o512_n5	85.30
q2_K_o512_n6	84.79
q2_K_o512_n7	85.45
q2_K_o512_n8	85.84
q2_K_o1024_n1	11.00
q2_K_o1024_n2	14.60
q2_K_o1024_n3	18.64
q2_K_o1024_n4	22.67
q2_K_o1024_n5	87.40
q2_K_o1024_n6	87.93
q2_K_o1024_n7	89.84
q2_K_o1024_n8	91.65
q2_K_o2048_n1	17.99
q2_K_o2048_n2	26.63
q2_K_o2048_n3	35.64
q2_K_o2048_n4	44.21
q2_K_o2048_n5	111.34
q2_K_o2048_n6	110.83
q2_K_o2048_n7	110.40
q2_K_o2048_n8	110.99
