q4_0_o512_n1	7.12
q4_0_o512_n2	7.57
q4_0_o512_n3	8.44
q4_0_o512_n4	9.23
q4_0_o512_n5	10.18
q4_0_o512_n6	11.26
q4_0_o512_n7	28.32
q4_0_o512_n8	28.50
q4_0_o1024_n1	9.05
q4_0_o1024_n2	9.87
q4_0_o1024_n3	11.92
q4_0_o1024_n4	12.91
q4_0_o1024_n5	14.52
q4_0_o1024_n6	16.51
q4_0_o1024_n7	30.94
q4_0_o1024_n8	30.91
q4_0_o2048_n1	13.00
q4_0_o2048_n2	14.78
q4_0_o2048_n3	19.92
q4_0_o2048_n4	20.68
q4_0_o2048_n5	24.25
q4_0_o2048_n6	28.19
q4_0_o2048_n7	45.08
q4_0_o2048_n8	49.87
q4_0_o4096_n1	21.15
q4_0_o4096_n2	24.38
q4_0_o4096_n3	30.45
q4_0_o4096_n4	37.43
q4_0_o4096_n5	43.48
q4_0_o4096_n6	50.88
q4_0_o4096_n7	64.06
q4_0_o4096_n8	64.34
q4_0_o8192_n1	38.42
q4_0_o8192_n2	44.29
q4_0_o8192_n3	54.78
q4_0_o8192_n4	67.85
q4_0_o8192_n5	88.32
q4_0_o8192_n6	98.95
q4_0_o8192_n7	120.89
q4_0_o8192_n8	122.21
q4_0_o17408_n1	230.39
q4_0_o17408_n2	251.05
q4_0_o17408_n3	234.02
q4_0_o17408_n4	240.45
q4_0_o17408_n5	244.41
q4_0_o17408_n6	259.39
q4_0_o17408_n7	260.14
q4_0_o17408_n8	258.70
q8_0_o512_n1	9.74
q8_0_o512_n2	10.03
q8_0_o512_n3	10.65
q8_0_o512_n4	11.19
q8_0_o512_n5	28.00
q8_0_o512_n6	28.17
q8_0_o512_n7	28.46
q8_0_o512_n8	28.36
q8_0_o1024_n1	11.46
q8_0_o1024_n2	11.62
q8_0_o1024_n3	12.55
q8_0_o1024_n4	14.36
q8_0_o1024_n5	28.80
q8_0_o1024_n6	28.90
q8_0_o1024_n7	28.91
q8_0_o1024_n8	31.81
q8_0_o2048_n1	17.89
q8_0_o2048_n2	19.42
q8_0_o2048_n3	20.70
q8_0_o2048_n4	23.96
q8_0_o2048_n5	41.18
q8_0_o2048_n6	37.88
q8_0_o2048_n7	37.88
q8_0_o2048_n8	37.87
q8_0_o4096_n1	34.84
q8_0_o4096_n2	39.97
q8_0_o4096_n3	39.92
q8_0_o4096_n4	45.61
q8_0_o4096_n5	58.99
q8_0_o4096_n6	61.19
q8_0_o4096_n7	59.08
q8_0_o4096_n8	62.08
q8_0_o8192_n1	209.68
q8_0_o8192_n2	215.72
q8_0_o8192_n3	212.39
q8_0_o8192_n4	217.39
q8_0_o8192_n5	215.16
q8_0_o8192_n6	216.81
q8_0_o8192_n7	220.31
q8_0_o8192_n8	218.76
q8_0_o17408_n1	441.60
q8_0_o17408_n2	442.00
q8_0_o17408_n3	453.51
q8_0_o17408_n4	447.66
q8_0_o17408_n5	471.91
q8_0_o17408_n6	473.06
q8_0_o17408_n7	471.79
q8_0_o17408_n8	473.45
q2_K_o512_n1	8.62
q2_K_o512_n2	10.49
q2_K_o512_n3	12.42
q2_K_o512_n4	14.51
q2_K_o512_n5	84.74
q2_K_o512_n6	85.30
q2_K_o512_n7	86.40
q2_K_o512_n8	86.28
q2_K_o1024_n1	11.03
q2_K_o1024_n2	14.56
q2_K_o1024_n3	18.67
q2_K_o1024_n4	24.37
q2_K_o1024_n5	88.55
q2_K_o1024_n6	88.71
q2_K_o1024_n7	90.60
q2_K_o1024_n8	89.87
q2_K_o2048_n1	17.67
q2_K_o2048_n2	26.22
q2_K_o2048_n3	34.82
q2_K_o2048_n4	46.72
q2_K_o2048_n5	110.48
q2_K_o2048_n6	110.95
q2_K_o2048_n7	115.60
q2_K_o2048_n8	110.96
q2_K_o4096_n1	29.37
q2_K_o4096_n2	48.99
q2_K_o4096_n3	61.85
q2_K_o4096_n4	79.74
q2_K_o4096_n5	150.15
q2_K_o4096_n6	157.81
q2_K_o4096_n7	150.65
q2_K_o4096_n8	150.75
q2_K_o8192_n1	51.49
q2_K_o8192_n2	87.59
q2_K_o8192_n3	117.14
q2_K_o8192_n4	146.70
q2_K_o8192_n5	270.24
q2_K_o8192_n6	271.42
q2_K_o8192_n7	281.21
q2_K_o8192_n8	271.55
q2_K_o17408_n1	108.39
q2_K_o17408_n2	166.43
q2_K_o17408_n3	232.57
q2_K_o17408_n4	299.38
q2_K_o17408_n5	550.79
q2_K_o17408_n6	551.63
q2_K_o17408_n7	556.80
q2_K_o17408_n8	553.39
q3_K_o512_n1	10.83
q3_K_o512_n2	11.68
q3_K_o512_n3	13.37
q3_K_o512_n4	85.66
q3_K_o512_n5	85.13
q3_K_o512_n6	85.14
q3_K_o512_n7	85.49
q3_K_o512_n8	85.39
q3_K_o1024_n1	15.81
q3_K_o1024_n2	18.14
q3_K_o1024_n3	22.48
q3_K_o1024_n4	83.33
q3_K_o1024_n5	83.38
q3_K_o1024_n6	83.36
q3_K_o1024_n7	84.18
q3_K_o1024_n8	83.45
q3_K_o2048_n1	28.26
q3_K_o2048_n2	32.16
q3_K_o2048_n3	41.81
q3_K_o2048_n4	105.43
q3_K_o2048_n5	106.00
q3_K_o2048_n6	105.60
q3_K_o2048_n7	105.82
q3_K_o2048_n8	105.76
q3_K_o4096_n1	47.23
q3_K_o4096_n2	61.35
q3_K_o4096_n3	72.38
q3_K_o4096_n4	149.76
q3_K_o4096_n5	150.13
q3_K_o4096_n6	150.10
q3_K_o4096_n7	150.20
q3_K_o4096_n8	150.29
q3_K_o8192_n1	92.84
q3_K_o8192_n2	108.43
q3_K_o8192_n3	139.91
q3_K_o8192_n4	286.47
q3_K_o8192_n5	289.18
q3_K_o8192_n6	286.34
q3_K_o8192_n7	289.59
q3_K_o8192_n8	285.91
q3_K_o17408_n1	193.62
q3_K_o17408_n2	226.36
q3_K_o17408_n3	274.76
q3_K_o17408_n4	594.76
q3_K_o17408_n5	595.49
q3_K_o17408_n6	596.72
q3_K_o17408_n7	597.07
q3_K_o17408_n8	598.64
q4_K_o512_n1	8.41
q4_K_o512_n2	9.82
q4_K_o512_n3	32.09
q4_K_o512_n4	32.38
q4_K_o512_n5	31.65
q4_K_o512_n6	31.90
q4_K_o512_n7	31.99
q4_K_o512_n8	32.16
q4_K_o1024_n1	11.26
q4_K_o1024_n2	13.84
q4_K_o1024_n3	34.70
q4_K_o1024_n4	35.23
q4_K_o1024_n5	34.83
q4_K_o1024_n6	35.42
q4_K_o1024_n7	35.22
q4_K_o1024_n8	35.40
q4_K_o2048_n1	16.96
q4_K_o2048_n2	25.29
q4_K_o2048_n3	40.36
q4_K_o2048_n4	40.49
q4_K_o2048_n5	40.49
q4_K_o2048_n6	45.66
q4_K_o2048_n7	40.56
q4_K_o2048_n8	40.77
q4_K_o4096_n1	27.69
q4_K_o4096_n2	39.48
q4_K_o4096_n3	53.63
q4_K_o4096_n4	53.72
q4_K_o4096_n5	53.63
q4_K_o4096_n6	53.91
q4_K_o4096_n7	59.05
q4_K_o4096_n8	54.46
q4_K_o8192_n1	50.27
q4_K_o8192_n2	73.26
q4_K_o8192_n3	109.30
q4_K_o8192_n4	112.88
q4_K_o8192_n5	107.11
q4_K_o8192_n6	112.91
q4_K_o8192_n7	110.47
q4_K_o8192_n8	113.57
q4_K_o17408_n1	246.45
q4_K_o17408_n2	249.11
q4_K_o17408_n3	311.10
q4_K_o17408_n4	310.65
q4_K_o17408_n5	310.83
q4_K_o17408_n6	315.81
q4_K_o17408_n7	310.28
q4_K_o17408_n8	309.56
q6_K_o512_n1	11.54
q6_K_o512_n2	12.08
q6_K_o512_n3	13.34
q6_K_o512_n4	41.46
q6_K_o512_n5	41.55
q6_K_o512_n6	41.55
q6_K_o512_n7	41.80
q6_K_o512_n8	41.71
q6_K_o1024_n1	14.51
q6_K_o1024_n2	17.61
q6_K_o1024_n3	21.25
q6_K_o1024_n4	43.16
q6_K_o1024_n5	43.00
q6_K_o1024_n6	42.62
q6_K_o1024_n7	42.56
q6_K_o1024_n8	47.46
q6_K_o2048_n1	24.33
q6_K_o2048_n2	30.86
q6_K_o2048_n3	38.05
q6_K_o2048_n4	54.08
q6_K_o2048_n5	54.19
q6_K_o2048_n6	54.14
q6_K_o2048_n7	54.26
q6_K_o2048_n8	54.40
q6_K_o4096_n1	47.14
q6_K_o4096_n2	55.37
q6_K_o4096_n3	68.16
q6_K_o4096_n4	88.51
q6_K_o4096_n5	88.59
q6_K_o4096_n6	87.95
q6_K_o4096_n7	89.13
q6_K_o4096_n8	88.91
q6_K_o8192_n1	94.56
q6_K_o8192_n2	115.70
q6_K_o8192_n3	131.06
q6_K_o8192_n4	174.17
q6_K_o8192_n5	176.44
q6_K_o8192_n6	180.67
q6_K_o8192_n7	177.72
q6_K_o8192_n8	174.55
q6_K_o17408_n1	350.81
q6_K_o17408_n2	359.86
q6_K_o17408_n3	357.85
q6_K_o17408_n4	382.16
q6_K_o17408_n5	382.87
q6_K_o17408_n6	395.16
q6_K_o17408_n7	385.93
q6_K_o17408_n8	384.24
