q4_0_o512_n1	7.12
q4_0_o512_n2	7.57
q4_0_o512_n3	8.47
q4_0_o512_n4	9.21
q4_0_o512_n5	10.07
q4_0_o512_n6	11.31
q4_0_o512_n7	11.77
q4_0_o512_n8	13.70
q4_0_o1024_n1	9.04
q4_0_o1024_n2	9.85
q4_0_o1024_n3	11.92
q4_0_o1024_n4	12.90
q4_0_o1024_n5	14.56
q4_0_o1024_n6	16.62
q4_0_o1024_n7	20.57
q4_0_o1024_n8	20.86
q4_0_o2048_n1	13.03
q4_0_o2048_n2	15.07
q4_0_o2048_n3	17.90
q4_0_o2048_n4	23.00
q4_0_o2048_n5	24.57
q4_0_o2048_n6	28.22
q4_0_o2048_n7	31.74
q4_0_o2048_n8	40.44
q4_0_o4096_n1	21.10
q4_0_o4096_n2	24.58
q4_0_o4096_n3	30.64
q4_0_o4096_n4	37.63
q4_0_o4096_n5	43.43
q4_0_o4096_n6	50.93
q4_0_o4096_n7	57.89
q4_0_o4096_n8	66.83
q4_0_o8192_n1	37.87
q4_0_o8192_n2	44.01
q4_0_o8192_n3	55.31
q4_0_o8192_n4	67.98
q4_0_o8192_n5	88.54
q4_0_o8192_n6	96.81
q4_0_o8192_n7	109.60
q4_0_o8192_n8	124.29
q4_0_o17408_n1	243.83
q4_0_o17408_n2	244.38
q4_0_o17408_n3	236.73
q4_0_o17408_n4	242.93
q4_0_o17408_n5	248.28
q4_0_o17408_n6	258.32
q4_0_o17408_n7	264.88
q4_0_o17408_n8	294.76
q8_0_o512_n1	9.86
q8_0_o512_n2	10.24
q8_0_o512_n3	10.68
q8_0_o512_n4	11.16
q8_0_o512_n5	11.84
q8_0_o512_n6	12.71
q8_0_o512_n7	14.13
q8_0_o512_n8	16.26
q8_0_o1024_n1	11.65
q8_0_o1024_n2	12.18
q8_0_o1024_n3	13.21
q8_0_o1024_n4	14.83
q8_0_o1024_n5	17.01
q8_0_o1024_n6	19.34
q8_0_o1024_n7	21.69
q8_0_o1024_n8	26.94
q8_0_o2048_n1	18.26
q8_0_o2048_n2	19.80
q8_0_o2048_n3	21.39
q8_0_o2048_n4	24.67
q8_0_o2048_n5	31.58
q8_0_o2048_n6	33.40
q8_0_o2048_n7	37.86
q8_0_o2048_n8	42.66
q8_0_o4096_n1	33.60
q8_0_o4096_n2	38.31
q8_0_o4096_n3	38.52
q8_0_o4096_n4	47.79
q8_0_o4096_n5	51.76
q8_0_o4096_n6	66.32
q8_0_o4096_n7	68.69
q8_0_o4096_n8	78.94
q8_0_o8192_n1	214.13
q8_0_o8192_n2	212.60
q8_0_o8192_n3	215.16
q8_0_o8192_n4	215.09
q8_0_o8192_n5	217.87
q8_0_o8192_n6	220.10
q8_0_o8192_n7	225.54
q8_0_o8192_n8	228.95
q8_0_o17408_n1	438.08
q8_0_o17408_n2	438.55
q8_0_o17408_n3	443.60
q8_0_o17408_n4	443.03
q8_0_o17408_n5	444.68
q8_0_o17408_n6	449.71
q8_0_o17408_n7	450.27
q8_0_o17408_n8	460.01
q2_K_o512_n1	8.48
q2_K_o512_n2	10.45
q2_K_o512_n3	12.39
q2_K_o512_n4	14.55
q2_K_o512_n5	16.57
q2_K_o512_n6	19.05
q2_K_o512_n7	22.24
q2_K_o512_n8	25.20
q2_K_o1024_n1	11.01
q2_K_o1024_n2	14.63
q2_K_o1024_n3	19.42
q2_K_o1024_n4	23.75
q2_K_o1024_n5	29.52
q2_K_o1024_n6	33.97
q2_K_o1024_n7	37.49
q2_K_o1024_n8	42.82
q2_K_o2048_n1	20.27
q2_K_o2048_n2	27.05
q2_K_o2048_n3	36.04
q2_K_o2048_n4	44.98
q2_K_o2048_n5	53.40
q2_K_o2048_n6	59.75
q2_K_o2048_n7	67.85
q2_K_o2048_n8	78.66
q2_K_o4096_n1	32.24
q2_K_o4096_n2	45.91
q2_K_o4096_n3	63.04
q2_K_o4096_n4	81.69
q2_K_o4096_n5	104.10
q2_K_o4096_n6	116.55
q2_K_o4096_n7	131.42
q2_K_o4096_n8	147.25
q2_K_o8192_n1	54.68
q2_K_o8192_n2	86.22
q2_K_o8192_n3	119.78
q2_K_o8192_n4	150.88
q2_K_o8192_n5	179.19
q2_K_o8192_n6	213.49
q2_K_o8192_n7	248.18
q2_K_o8192_n8	279.45
q2_K_o17408_n1	108.17
q2_K_o17408_n2	170.18
q2_K_o17408_n3	233.83
q2_K_o17408_n4	303.97
q2_K_o17408_n5	364.90
q2_K_o17408_n6	445.09
q2_K_o17408_n7	530.40
q2_K_o17408_n8	587.94
q3_K_o512_n1	10.88
q3_K_o512_n2	11.64
q3_K_o512_n3	13.25
q3_K_o512_n4	15.16
q3_K_o512_n5	17.25
q3_K_o512_n6	19.14
q3_K_o512_n7	21.20
q3_K_o512_n8	23.92
q3_K_o1024_n1	16.19
q3_K_o1024_n2	18.71
q3_K_o1024_n3	22.36
q3_K_o1024_n4	25.55
q3_K_o1024_n5	30.88
q3_K_o1024_n6	33.37
q3_K_o1024_n7	36.49
q3_K_o1024_n8	42.50
q3_K_o2048_n1	28.56
q3_K_o2048_n2	32.51
q3_K_o2048_n3	40.41
q3_K_o2048_n4	47.45
q3_K_o2048_n5	54.84
q3_K_o2048_n6	58.36
q3_K_o2048_n7	63.50
q3_K_o2048_n8	77.18
q3_K_o4096_n1	48.68
q3_K_o4096_n2	56.52
q3_K_o4096_n3	73.47
q3_K_o4096_n4	87.24
q3_K_o4096_n5	100.17
q3_K_o4096_n6	110.84
q3_K_o4096_n7	124.67
q3_K_o4096_n8	139.51
q3_K_o8192_n1	93.78
q3_K_o8192_n2	109.00
q3_K_o8192_n3	136.41
q3_K_o8192_n4	161.55
q3_K_o8192_n5	190.03
q3_K_o8192_n6	218.90
q3_K_o8192_n7	236.48
q3_K_o8192_n8	262.24
q3_K_o17408_n1	190.07
q3_K_o17408_n2	220.49
q3_K_o17408_n3	271.81
q3_K_o17408_n4	322.84
q3_K_o17408_n5	400.81
q3_K_o17408_n6	432.37
q3_K_o17408_n7	521.10
q3_K_o17408_n8	591.97
q4_K_o512_n1	8.63
q4_K_o512_n2	9.84
q4_K_o512_n3	11.31
q4_K_o512_n4	12.91
q4_K_o512_n5	14.43
q4_K_o512_n6	15.99
q4_K_o512_n7	18.21
q4_K_o512_n8	20.84
q4_K_o1024_n1	11.14
q4_K_o1024_n2	14.35
q4_K_o1024_n3	17.49
q4_K_o1024_n4	20.85
q4_K_o1024_n5	23.68
q4_K_o1024_n6	26.85
q4_K_o1024_n7	33.15
q4_K_o1024_n8	34.35
q4_K_o2048_n1	17.39
q4_K_o2048_n2	23.65
q4_K_o2048_n3	33.60
q4_K_o2048_n4	36.89
q4_K_o2048_n5	43.11
q4_K_o2048_n6	49.94
q4_K_o2048_n7	56.95
q4_K_o2048_n8	64.91
q4_K_o4096_n1	28.24
q4_K_o4096_n2	40.20
q4_K_o4096_n3	51.88
q4_K_o4096_n4	64.51
q4_K_o4096_n5	79.06
q4_K_o4096_n6	90.66
q4_K_o4096_n7	102.23
q4_K_o4096_n8	120.43
q4_K_o8192_n1	52.95
q4_K_o8192_n2	73.54
q4_K_o8192_n3	100.24
q4_K_o8192_n4	124.17
q4_K_o8192_n5	145.00
q4_K_o8192_n6	161.35
q4_K_o8192_n7	191.43
q4_K_o8192_n8	227.04
q4_K_o17408_n1	232.92
q4_K_o17408_n2	235.86
q4_K_o17408_n3	249.23
q4_K_o17408_n4	262.35
q4_K_o17408_n5	299.87
q4_K_o17408_n6	346.85
q4_K_o17408_n7	404.46
q4_K_o17408_n8	456.85
q6_K_o512_n1	11.57
q6_K_o512_n2	12.00
q6_K_o512_n3	13.44
q6_K_o512_n4	14.70
q6_K_o512_n5	16.34
q6_K_o512_n6	18.71
q6_K_o512_n7	20.96
q6_K_o512_n8	23.06
q6_K_o1024_n1	15.07
q6_K_o1024_n2	18.24
q6_K_o1024_n3	21.65
q6_K_o1024_n4	25.33
q6_K_o1024_n5	27.78
q6_K_o1024_n6	30.45
q6_K_o1024_n7	34.16
q6_K_o1024_n8	41.23
q6_K_o2048_n1	24.86
q6_K_o2048_n2	31.67
q6_K_o2048_n3	38.15
q6_K_o2048_n4	43.97
q6_K_o2048_n5	53.82
q6_K_o2048_n6	56.99
q6_K_o2048_n7	65.16
q6_K_o2048_n8	71.92
q6_K_o4096_n1	47.85
q6_K_o4096_n2	55.94
q6_K_o4096_n3	68.62
q6_K_o4096_n4	81.28
q6_K_o4096_n5	93.51
q6_K_o4096_n6	103.61
q6_K_o4096_n7	116.46
q6_K_o4096_n8	130.26
q6_K_o8192_n1	95.63
q6_K_o8192_n2	118.24
q6_K_o8192_n3	134.21
q6_K_o8192_n4	154.94
q6_K_o8192_n5	183.04
q6_K_o8192_n6	212.95
q6_K_o8192_n7	226.57
q6_K_o8192_n8	252.42
q6_K_o17408_n1	346.25
q6_K_o17408_n2	358.33
q6_K_o17408_n3	352.42
q6_K_o17408_n4	360.18
q6_K_o17408_n5	374.94
q6_K_o17408_n6	415.48
q6_K_o17408_n7	461.27
q6_K_o17408_n8	505.90
