q8_0_o4096_n4	44.93
q8_0_o4096_n5	52.27
q8_0_o4096_n6	62.47
q8_0_o4096_n7	67.35
q8_0_o4096_n8	78.74
q8_0_o8192_n1	213.03
q8_0_o8192_n2	211.68
q8_0_o8192_n3	213.90
q8_0_o8192_n4	214.54
q8_0_o8192_n5	216.71
q8_0_o8192_n6	218.33
q8_0_o8192_n7	222.85
q8_0_o8192_n8	227.11
q8_0_o17408_n1	438.43
q8_0_o17408_n2	438.38
q8_0_o17408_n3	440.77
q8_0_o17408_n4	442.65
q8_0_o17408_n5	443.88
q8_0_o17408_n6	449.13
q8_0_o17408_n7	454.06
q8_0_o17408_n8	465.47
q2_K_o512_n1	8.47
q2_K_o512_n2	10.46
q2_K_o512_n3	12.36
q2_K_o512_n4	14.49
q2_K_o512_n5	16.57
q2_K_o512_n6	18.98
q2_K_o512_n7	21.94
q2_K_o512_n8	24.87
q2_K_o1024_n1	10.97
q2_K_o1024_n2	14.58
q2_K_o1024_n3	19.14
q2_K_o1024_n4	23.57
q2_K_o1024_n5	29.26
q2_K_o1024_n6	34.13
q2_K_o1024_n7	37.25
q2_K_o1024_n8	42.53
q2_K_o2048_n1	18.00
q2_K_o2048_n2	26.53
q2_K_o2048_n3	35.94
q2_K_o2048_n4	44.85
q2_K_o2048_n5	53.07
q2_K_o2048_n6	59.90
q2_K_o2048_n7	67.82
q2_K_o2048_n8	78.05
q2_K_o4096_n1	32.73
q2_K_o4096_n2	45.26
q2_K_o4096_n3	62.87
q2_K_o4096_n4	81.83
q2_K_o4096_n5	103.38
q2_K_o4096_n6	115.98
q2_K_o4096_n7	131.38
q2_K_o4096_n8	146.04
q2_K_o8192_n1	55.21
q2_K_o8192_n2	86.92
q2_K_o8192_n3	119.41
q2_K_o8192_n4	151.32
q2_K_o8192_n5	179.43
q2_K_o8192_n6	215.19
q2_K_o8192_n7	247.51
q2_K_o8192_n8	278.95
q2_K_o17408_n1	106.94
q2_K_o17408_n2	174.62
q2_K_o17408_n3	242.13
q2_K_o17408_n4	317.36
q2_K_o17408_n5	376.26
q2_K_o17408_n6	446.51
q2_K_o17408_n7	522.85
q2_K_o17408_n8	577.03
q3_K_o512_n1	10.81
q3_K_o512_n2	11.58
q3_K_o512_n3	13.39
q3_K_o512_n4	14.87
q3_K_o512_n5	16.84
q3_K_o512_n6	18.82
q3_K_o512_n7	20.86
q3_K_o512_n8	23.76
q3_K_o1024_n1	15.93
q3_K_o1024_n2	18.27
q3_K_o1024_n3	22.14
q3_K_o1024_n4	26.43
q3_K_o1024_n5	28.97
q3_K_o1024_n6	33.11
q3_K_o1024_n7	36.07
q3_K_o1024_n8	42.52
q3_K_o2048_n1	27.93
q3_K_o2048_n2	32.86
q3_K_o2048_n3	40.22
q3_K_o2048_n4	47.42
q3_K_o2048_n5	57.03
q3_K_o2048_n6	58.76
q3_K_o2048_n7	63.24
q3_K_o2048_n8	76.32
q3_K_o4096_n1	50.76
q3_K_o4096_n2	57.41
q3_K_o4096_n3	72.98
q3_K_o4096_n4	86.57
q3_K_o4096_n5	101.17
q3_K_o4096_n6	112.78
q3_K_o4096_n7	124.50
q3_K_o4096_n8	138.57
q3_K_o8192_n1	98.46
q3_K_o8192_n2	106.89
q3_K_o8192_n3	138.31
q3_K_o8192_n4	156.99
q3_K_o8192_n5	197.57
q3_K_o8192_n6	214.10
q3_K_o8192_n7	234.28
q3_K_o8192_n8	275.82
q3_K_o17408_n1	195.98
q3_K_o17408_n2	222.51
q3_K_o17408_n3	270.42
q3_K_o17408_n4	320.44
q3_K_o17408_n5	377.32
q3_K_o17408_n6	439.39
q3_K_o17408_n7	518.06
q3_K_o17408_n8	597.88
q4_K_o512_n1	8.39
q4_K_o512_n2	9.74
q4_K_o512_n3	11.37
q4_K_o512_n4	12.88
q4_K_o512_n5	14.65
q4_K_o512_n6	16.07
q4_K_o512_n7	17.73
q4_K_o512_n8	20.47
q4_K_o1024_n1	11.12
q4_K_o1024_n2	14.40
q4_K_o1024_n3	17.31
q4_K_o1024_n4	20.44
q4_K_o1024_n5	23.44
q4_K_o1024_n6	26.65
q4_K_o1024_n7	29.40
q4_K_o1024_n8	34.31
q4_K_o2048_n1	17.37
q4_K_o2048_n2	23.56
q4_K_o2048_n3	32.41
q4_K_o2048_n4	36.87
q4_K_o2048_n5	43.08
q4_K_o2048_n6	49.63
q4_K_o2048_n7	61.63
q4_K_o2048_n8	65.73
q4_K_o4096_n1	28.15
q4_K_o4096_n2	40.07
q4_K_o4096_n3	55.47
q4_K_o4096_n4	64.49
q4_K_o4096_n5	78.58
q4_K_o4096_n6	89.16
q4_K_o4096_n7	106.82
q4_K_o4096_n8	114.68
q4_K_o8192_n1	51.97
q4_K_o8192_n2	77.31
q4_K_o8192_n3	104.63
q4_K_o8192_n4	124.93
q4_K_o8192_n5	148.66
q4_K_o8192_n6	172.36
q4_K_o8192_n7	201.71
q4_K_o8192_n8	214.97
q4_K_o17408_n1	233.61
q4_K_o17408_n2	236.07
q4_K_o17408_n3	242.69
q4_K_o17408_n4	262.15
q4_K_o17408_n5	299.27
q4_K_o17408_n6	343.17
q4_K_o17408_n7	392.84
q4_K_o17408_n8	450.10
q6_K_o512_n1	11.45
q6_K_o512_n2	12.03
q6_K_o512_n3	13.40
q6_K_o512_n4	14.73
q6_K_o512_n5	16.37
q6_K_o512_n6	18.66
q6_K_o512_n7	20.49
q6_K_o512_n8	22.72
q6_K_o1024_n1	14.96
q6_K_o1024_n2	17.83
q6_K_o1024_n3	22.10
q6_K_o1024_n4	24.32
q6_K_o1024_n5	27.40
q6_K_o1024_n6	30.30
q6_K_o1024_n7	33.89
q6_K_o1024_n8	36.70
q6_K_o2048_n1	24.91
q6_K_o2048_n2	31.78
q6_K_o2048_n3	38.14
q6_K_o2048_n4	47.09
q6_K_o2048_n5	50.38
q6_K_o2048_n6	56.85
q6_K_o2048_n7	65.05
q6_K_o2048_n8	71.91
q6_K_o4096_n1	43.14
q6_K_o4096_n2	55.26
q6_K_o4096_n3	67.97
q6_K_o4096_n4	81.27
q6_K_o4096_n5	97.88
q6_K_o4096_n6	106.61
q6_K_o4096_n7	116.57
q6_K_o4096_n8	130.01
q6_K_o8192_n1	100.63
q6_K_o8192_n2	114.59
q6_K_o8192_n3	133.68
q6_K_o8192_n4	154.33
q6_K_o8192_n5	180.84
q6_K_o8192_n6	206.68
q6_K_o8192_n7	228.04
q6_K_o8192_n8	254.32
q6_K_o17408_n1	358.17
q6_K_o17408_n2	373.33
q6_K_o17408_n3	365.46
q6_K_o17408_n4	358.99
q6_K_o17408_n5	376.23
q6_K_o17408_n6	420.30
q6_K_o17408_n7	466.13
q6_K_o17408_n8	510.42
