q4_0_o512_n1	7.15
q4_0_o512_n2	7.57
q4_0_o512_n3	8.38
q4_0_o512_n4	9.33
q4_0_o512_n5	10.08
q4_0_o512_n6	11.30
q4_0_o512_n7	11.76
q4_0_o512_n8	13.75
q4_0_o1024_n1	9.02
q4_0_o1024_n2	9.83
q4_0_o1024_n3	12.03
q4_0_o1024_n4	12.96
q4_0_o1024_n5	14.60
q4_0_o1024_n6	16.56
q4_0_o1024_n7	20.43
q4_0_o1024_n8	20.86
q4_0_o2048_n1	13.08
q4_0_o2048_n2	15.22
q4_0_o2048_n3	18.18
q4_0_o2048_n4	20.89
q4_0_o2048_n5	24.54
q4_0_o2048_n6	28.35
q4_0_o2048_n7	31.61
q4_0_o2048_n8	40.10
q4_0_o4096_n1	21.26
q4_0_o4096_n2	24.71
q4_0_o4096_n3	30.67
q4_0_o4096_n4	37.72
q4_0_o4096_n5	43.41
q4_0_o4096_n6	51.04
q4_0_o4096_n7	58.14
q4_0_o4096_n8	66.15
q4_0_o8192_n1	37.87
q4_0_o8192_n2	44.37
q4_0_o8192_n3	55.32
q4_0_o8192_n4	68.21
q4_0_o8192_n5	87.86
q4_0_o8192_n6	99.33
q4_0_o8192_n7	110.11
q4_0_o8192_n8	126.55
q4_0_o17408_n1	238.98
q4_0_o17408_n2	239.77
q4_0_o17408_n3	234.73
q4_0_o17408_n4	239.59
q4_0_o17408_n5	245.69
q4_0_o17408_n6	255.07
q4_0_o17408_n7	263.92
q4_0_o17408_n8	293.15
q8_0_o512_n1	9.76
q8_0_o512_n2	10.01
q8_0_o512_n3	10.59
q8_0_o512_n4	11.14
q8_0_o512_n5	11.82
q8_0_o512_n6	12.70
q8_0_o512_n7	14.07
q8_0_o512_n8	16.30
q8_0_o1024_n1	11.66
q8_0_o1024_n2	11.97
q8_0_o1024_n3	13.10
q8_0_o1024_n4	15.29
q8_0_o1024_n5	17.14
q8_0_o1024_n6	19.33
q8_0_o1024_n7	21.67
q8_0_o1024_n8	27.01
q8_0_o2048_n1	18.12
q8_0_o2048_n2	19.84
q8_0_o2048_n3	21.37
q8_0_o2048_n4	24.71
q8_0_o2048_n5	31.49
q8_0_o2048_n6	33.32
q8_0_o2048_n7	37.80
q8_0_o2048_n8	42.64
q8_0_o4096_n1	33.81
q8_0_o4096_n2	37.28
q8_0_o4096_n3	38.67
q8_0_o4096_n4	44.15
q8_0_o4096_n5	52.09
q8_0_o4096_n6	62.99
q8_0_o4096_n7	66.82
q8_0_o4096_n8	79.09
q8_0_o8192_n1	209.28
q8_0_o8192_n2	215.82
q8_0_o8192_n3	221.64
q8_0_o8192_n4	218.18
q8_0_o8192_n5	214.80
q8_0_o8192_n6	222.64
q8_0_o8192_n7	218.16
q8_0_o8192_n8	230.74
q8_0_o17408_n1	437.86
q8_0_o17408_n2	438.17
q8_0_o17408_n3	441.08
q8_0_o17408_n4	446.68
q8_0_o17408_n5	447.03
q8_0_o17408_n6	447.16
q8_0_o17408_n7	450.61
q8_0_o17408_n8	462.72
q2_K_o512_n1	8.60
q2_K_o512_n2	10.39
q2_K_o512_n3	12.39
q2_K_o512_n4	14.39
q2_K_o512_n5	16.61
q2_K_o512_n6	19.27
q2_K_o512_n7	22.29
q2_K_o512_n8	25.12
q2_K_o1024_n1	11.00
q2_K_o1024_n2	14.80
q2_K_o1024_n3	19.79
q2_K_o1024_n4	23.85
q2_K_o1024_n5	28.29
q2_K_o1024_n6	33.49
q2_K_o1024_n7	37.56
q2_K_o1024_n8	42.88
q2_K_o2048_n1	18.06
q2_K_o2048_n2	29.00
q2_K_o2048_n3	35.99
q2_K_o2048_n4	44.93
q2_K_o2048_n5	53.27
q2_K_o2048_n6	64.89
q2_K_o2048_n7	67.70
q2_K_o2048_n8	77.94
q2_K_o4096_n1	29.66
q2_K_o4096_n2	50.92
q2_K_o4096_n3	63.15
q2_K_o4096_n4	82.03
q2_K_o4096_n5	98.46
q2_K_o4096_n6	117.46
q2_K_o4096_n7	132.01
q2_K_o4096_n8	146.83
q2_K_o8192_n1	52.43
q2_K_o8192_n2	85.92
q2_K_o8192_n3	117.89
q2_K_o8192_n4	148.99
q2_K_o8192_n5	183.34
q2_K_o8192_n6	213.34
q2_K_o8192_n7	249.83
q2_K_o8192_n8	279.69
q2_K_o17408_n1	112.55
q2_K_o17408_n2	172.81
q2_K_o17408_n3	239.97
q2_K_o17408_n4	310.48
q2_K_o17408_n5	369.77
q2_K_o17408_n6	438.21
q2_K_o17408_n7	510.92
q2_K_o17408_n8	579.70
q3_K_o512_n1	10.75
q3_K_o512_n2	11.68
q3_K_o512_n3	13.26
q3_K_o512_n4	15.16
q3_K_o512_n5	17.88
q3_K_o512_n6	19.38
q3_K_o512_n7	21.23
q3_K_o512_n8	23.86
q3_K_o1024_n1	16.54
q3_K_o1024_n2	18.97
q3_K_o1024_n3	22.33
q3_K_o1024_n4	25.57
q3_K_o1024_n5	29.04
q3_K_o1024_n6	34.68
q3_K_o1024_n7	36.31
q3_K_o1024_n8	42.38
q3_K_o2048_n1	28.58
q3_K_o2048_n2	36.91
q3_K_o2048_n3	40.29
q3_K_o2048_n4	47.55
q3_K_o2048_n5	54.87
q3_K_o2048_n6	59.07
q3_K_o2048_n7	62.81
q3_K_o2048_n8	76.63
q3_K_o4096_n1	48.70
q3_K_o4096_n2	57.72
q3_K_o4096_n3	71.21
q3_K_o4096_n4	87.08
q3_K_o4096_n5	99.88
q3_K_o4096_n6	112.99
q3_K_o4096_n7	123.39
q3_K_o4096_n8	138.98
q3_K_o8192_n1	95.79
q3_K_o8192_n2	106.69
q3_K_o8192_n3	141.99
q3_K_o8192_n4	157.02
q3_K_o8192_n5	194.70
q3_K_o8192_n6	213.84
q3_K_o8192_n7	242.32
q3_K_o8192_n8	277.71
q3_K_o17408_n1	190.45
q3_K_o17408_n2	221.51
q3_K_o17408_n3	272.12
q3_K_o17408_n4	323.35
q3_K_o17408_n5	378.52
q3_K_o17408_n6	437.23
q3_K_o17408_n7	508.75
q3_K_o17408_n8	578.18
q4_K_o512_n1	8.44
q4_K_o512_n2	9.81
q4_K_o512_n3	11.47
q4_K_o512_n4	12.88
q4_K_o512_n5	14.42
q4_K_o512_n6	16.18
q4_K_o512_n7	18.46
q4_K_o512_n8	21.09
q4_K_o1024_n1	11.14
q4_K_o1024_n2	14.21
q4_K_o1024_n3	17.47
q4_K_o1024_n4	21.65
q4_K_o1024_n5	23.81
q4_K_o1024_n6	26.88
q4_K_o1024_n7	29.94
q4_K_o1024_n8	34.43
q4_K_o2048_n1	17.23
q4_K_o2048_n2	23.84
q4_K_o2048_n3	30.61
q4_K_o2048_n4	37.13
q4_K_o2048_n5	47.34
q4_K_o2048_n6	49.66
q4_K_o2048_n7	56.66
q4_K_o2048_n8	66.08
q4_K_o4096_n1	30.79
