ffn_gate_up_q4_K_k5120_o17408_n1	227.93
ffn_gate_up_q4_K_k5120_o17408_n2	227.73
ffn_gate_up_q4_K_k5120_o17408_n3	228.51
ffn_gate_up_q4_K_k5120_o17408_n4	229.77
ffn_gate_up_q4_K_k5120_o17408_n5	234.21
ffn_gate_up_q4_K_k5120_o17408_n6	235.20
ffn_gate_up_q4_K_k5120_o17408_n7	249.21
ffn_gate_up_q4_K_k5120_o17408_n8	242.45
ffn_down_q6_K_k17408_o5120_n1	335.09
ffn_down_q6_K_k17408_o5120_n2	343.35
ffn_down_q6_K_k17408_o5120_n3	350.01
ffn_down_q6_K_k17408_o5120_n4	357.12
ffn_down_q6_K_k17408_o5120_n5	355.05
ffn_down_q6_K_k17408_o5120_n6	380.06
ffn_down_q6_K_k17408_o5120_n7	392.51
ffn_down_q6_K_k17408_o5120_n8	427.92
attn_qkv_q6_K_k5120_o10240_n1	167.60
attn_qkv_q6_K_k5120_o10240_n2	179.86
attn_qkv_q6_K_k5120_o10240_n3	181.65
attn_qkv_q6_K_k5120_o10240_n4	187.51
attn_qkv_q6_K_k5120_o10240_n5	195.18
attn_qkv_q6_K_k5120_o10240_n6	205.83
attn_qkv_q6_K_k5120_o10240_n7	224.06
attn_qkv_q6_K_k5120_o10240_n8	245.47
attn_q_q4_K_k5120_o12288_n1	100.82
attn_q_q4_K_k5120_o12288_n2	107.71
attn_q_q4_K_k5120_o12288_n3	115.03
attn_q_q4_K_k5120_o12288_n4	126.74
attn_q_q4_K_k5120_o12288_n5	91.25
attn_q_q4_K_k5120_o12288_n6	101.30
attn_q_q4_K_k5120_o12288_n7	113.24
attn_q_q4_K_k5120_o12288_n8	125.56
attn_gate_q4_K_k5120_o6144_n1	25.45
attn_gate_q4_K_k5120_o6144_n2	32.44
attn_gate_q4_K_k5120_o6144_n3	40.26
attn_gate_q4_K_k5120_o6144_n4	49.64
attn_gate_q4_K_k5120_o6144_n5	42.07
attn_gate_q4_K_k5120_o6144_n6	46.81
attn_gate_q4_K_k5120_o6144_n7	55.45
attn_gate_q4_K_k5120_o6144_n8	59.08
attn_out_q4_K_k6144_o5120_n1	23.93
attn_out_q4_K_k6144_o5120_n2	32.45
attn_out_q4_K_k6144_o5120_n3	40.21
attn_out_q4_K_k6144_o5120_n4	49.21
attn_out_q4_K_k6144_o5120_n5	44.79
attn_out_q4_K_k6144_o5120_n6	49.28
attn_out_q4_K_k6144_o5120_n7	50.67
attn_out_q4_K_k6144_o5120_n8	55.46
attn_k_q4_K_k5120_o1024_n1	8.90
attn_k_q4_K_k5120_o1024_n2	6.22
attn_k_q4_K_k5120_o1024_n3	7.64
attn_k_q4_K_k5120_o1024_n4	9.30
attn_k_q4_K_k5120_o1024_n5	9.45
attn_k_q4_K_k5120_o1024_n6	10.54
attn_k_q4_K_k5120_o1024_n7	11.59
attn_k_q4_K_k5120_o1024_n8	12.57
attn_v_q6_K_k5120_o1024_n1	7.63
attn_v_q6_K_k5120_o1024_n2	8.52
attn_v_q6_K_k5120_o1024_n3	10.41
attn_v_q6_K_k5120_o1024_n4	12.32
attn_v_q6_K_k5120_o1024_n5	16.34
attn_v_q6_K_k5120_o1024_n6	19.12
attn_v_q6_K_k5120_o1024_n7	20.41
attn_v_q6_K_k5120_o1024_n8	23.63
